2022-12-08 08:43:37 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:43:42 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:43:42 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:43:47 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:43:47 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:43:51 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:43:52 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:43:57 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:43:57 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:44:02 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:44:02 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:44:06 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:44:07 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:44:12 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:44:12 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:44:16 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:44:16 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:44:21 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:44:21 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:44:26 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:44:27 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:44:31 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:44:32 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:44:36 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:44:37 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:44:42 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:44:42 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:44:47 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:44:47 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:44:53 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:44:53 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:44:57 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:44:58 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:45:02 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:45:03 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:45:08 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:45:08 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:45:13 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:45:13 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:45:19 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:45:20 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:45:24 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:45:24 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:45:29 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:45:29 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:45:34 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:45:34 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:45:38 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:45:39 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:45:43 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:45:44 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:45:49 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:45:49 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
